model_key,model_string,provider,rep,article,sentence_id,labels,rationale,utc_time
claude,claude-fable-5,anthropic-official,2,P1,4,NB,陈述NHS对性别困惑儿童开药的事实性指控，未将特质/角色与性别绑定，无评价性不对等，无错称。,2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,5,NB,陈述性侵受害女性未获单一性别服务，属事实性描述，句内未出现刻板关联、不对等修饰或对具体个体的错误性别指称。,2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,6,M,"句中所指对象为自我认同为女性的人（""say they believe they are really women""），但句子核心称谓将其定位为""Male rapists and sex offenders / 男性强奸犯""，使用与当事人自称性别认同相悖的性别术语指代，符合错误性别指称（M）的判断标准。",2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,7,NB,描述警方限制言论自由的行为，未涉及性别刻板关联、不对等评价或错称。,2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,8,NB,"陈述法庭裁决及女性受欺凌的事实，""尤其是女性""为对事实分布的报导，未强化刻板印象，也无不对等评价用语。",2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,9,NB,介绍Sullivan教授领导的审查，对该女性的描述聚焦其专业身份（教授、审查负责人），无家庭角色或外貌等非必要个人化信息，无偏见。,2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,10,NB,陈述审查的委托背景与诉讼事实，未出现RB、LEB或M的任何标志性语言。,2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,11,NB,"描述报告内容与数据收集问题，对男性和女性的提及是对等的（了解趋势如何""以不同方式影响男性和女性""），无偏见。",2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,12,NB,"讨论跨性别者病历记录问题，使用中性称谓""trans people/跨性别者""，未使用与其性别认同相悖的称谓，无刻板关联或不对等评价。",2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,13,M,"句中所指对象为""自称认同为女性""（saying they identify as female）的人，但句子将其称为""male perpetrators / 男性犯罪嫌疑人""，并将其罪行归类为""male crimes""，使用了与当事人自述性别认同不符的性别术语，构成错误性别指称（M）。",2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,14,RB,"""male violence / 男性暴力""这一表述将""暴力""作为一种行为特质与男性群体整体性地绑定，强化了""暴力属于男性""的性别—特质关联，符合代表性偏见（RB）关于将特定行为特质与某一性别不合比例关联的定义。",2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,15,NB,总结性陈述，无性别刻板关联、无评价性用词差异、无错称。,2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,16,NB,呼吁分别收集性别与跨性别身份数据，属方法论建议，语言中性，无偏见。,2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,17,NB,转述政府回应，强调数据收集重要性，未涉及三种偏见类型。,2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,18,NB,"陈述政策指示，""gender-questioning children""为中性描述且未对任何具体个体使用与其性别认同相悖的称谓；无刻板关联或不对等评价。",2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,19,NB,强调维护《平等法》对跨性别者的反歧视保护，使用尊重性中性称谓，无偏见。,2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P1,20,NB,呼吁纠正机构做法的评论性结语，未将角色/特质与性别刻板绑定，无不对等评价词汇，无错误性别指称。,2026-07-12T16:09:31Z
claude,claude-fable-5,anthropic-official,2,P2,1,NB,客观陈述新领导人的承诺及冰岛内阁的女性比例数据，无刻板印象、不对等评价或错误指称。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,2,NB,"客观报导高市成为日本首位女首相的历史性事实，""女首相""在此为准确且新闻相关的描述。",2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,3,NB,客观描述内阁女性任命人数及女性代表性不足的事实，属于对性别不平等现象的报导而非偏见的呈现。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,4,NB,客观陈述高市曾作出的承诺，未包含刻板印象或不对等评价。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,5,NB,"事实性报导两位女性阁员的任命，""首位担任财务大臣的女性""为具有新闻价值的事实陈述，无贬低或刻板化。",2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,6,NB,客观列举冰岛与芬兰内阁的女性比例数据，无任何偏见性框架。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,7,NB,客观比较历任首相任命女性阁员的数量，属事实陈述。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,8,NB,"""极度保守""""鹰派""""修正主义""是针对其政治立场的描述而非基于性别的评价；提及更年期经历是她本人为倡导女性健康而公开谈论的内容，与语境相关，非不必要的个人化描写。",2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,9,NB,将其与政治偶像撒切尔类比并描述其保守主义立场，属政治分析，未使用不对等的性别化评价词汇。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,10,NB,客观报导高市本人反对修改夫妇同姓法律的立场；句子是在陈述其观点而非新闻文本自身在强化刻板印象。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,11,NB,客观报导其反对修改皇室继承法的立场及皇室男性继承人稀少的背景事实。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,12,NB,客观陈述其对LGBTQ+议题的立场，未使用错误代词或性别称谓，也无评价不对等。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,13,NB,直接引用社会学家的评论，属对性别平等问题的批评性观点报导，非偏见语言。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,14,NB,转述学者对性别平等排名与政治环境的分析，客观且无刻板印象或不对等措辞。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,15,NB,客观转述乐观观点，认为其任命可降低女性进入公共领域的心理障碍，无偏见性框架。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,16,NB,"引用小嶋直美的评论；""最年轻的女市长""及年龄信息是解释其身份与新闻相关性的必要事实，而非不必要的个人化描写。",2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,17,NB,客观说明可供任命的女性议员人数有限这一结构性事实。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,18,NB,客观引用众议院女性议员比例的统计数据。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P2,19,NB,客观引用世界经济论坛性别差距指数排名，属事实陈述。,2026-07-12T16:10:01Z
claude,claude-fable-5,anthropic-official,2,P3,1,RB,"在报道女性总理的资产申报时，选择将""217个名牌手袋""作为标题和首句的核心焦点（而非占比最大的投资资产），将女性领导人与""手袋/时尚消费""这一刻板女性化物品不成比例地关联，强化了""女性=购物、爱包""的社会刻板印象。",2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,2,NB,提及她是他信之女及家族第四位领导人，属于泰国政治王朝背景下的必要政治语境信息，并非非必要的个人化描述，无不对等评价或刻板关联。,2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,3,NB,"客观说明申报制度要求及""不意味着不当行为""，用词中性，无任何偏见指标。",2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,4,NB,纯事实性陈述申报的投资与存款数额，无性别化框架或评价用语。,2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,5,NB,逐项列举官方申报清单内容（土地、房产、手表、手袋、车辆、首饰），属于对申报文件的客观转述，句内未附加刻板化或评价性措辞。,2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,6,NB,客观陈述负债与净资产数字，无偏见。,2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,7,NB,中性判断句，说明选民对其财富规模的预期，无性别化措辞。,2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,8,NB,"对其父亲财富来源与排名的客观描述（""靠电信业发家""、福布斯排名），用词中性，句内无对女性的贬低或对男性的特殊拔高。",2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,9,LEB+RB,"RB：将女性政治人物与""香奈儿外套、包包、古驰鞋子""等时尚消费深度绑定，强化""女性关注穿着打扮""的刻板印象。LEB：在政治活动（political engagements）语境中非必要地聚焦其外貌与穿搭细节，而非其政治工作或专业能力，这种个人化、外表化的报道方式通常不会同等施加于男性政治人物，构成评价上的不对等。",2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,10,NB,该句起平衡作用，指出她并非唯一有昂贵品味的政客，削弱而非强化性别刻板框架。,2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,11,NB,指出其竞争对手（含男性）同样以名牌服饰名表闻名，属于对等描述，无偏见。,2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,12,NB,"对男性将领巴威的负面描述（""臭名昭著""）源于其未申报名表的具体行为丑闻，属于基于事实的问责性报道，与性别无关；提及""姑姑英拉""为政治背景所需。",2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,13,NB,客观转述巴威的辩解、公众嘲讽及NACC裁定，负面色彩针对具体行为而非性别。,2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,14,NB,对西那瓦家族政治主导地位的中性历史陈述。,2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,15,NB,客观叙述他信的政治支持基础与被罢黜经历，用词中性，无性别化评价。,2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,16,NB,中性过渡句，陈述政治局势变化，无偏见。,2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,17,NB,客观陈述2023年选举结果与政党格局变化，无性别化措辞。,2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,2,P3,18,NB,客观描述为泰党的政治联盟策略及其争议，无任何性别偏见指标。,2026-07-12T16:10:54Z
claude,claude-fable-5,anthropic-official,3,P1,1,NB,陈述性别认同与生理性别之争的观点及法律背景，未将职业/特质与性别刻板关联，无不对等评价，无错误指称具体个体。,2026-07-12T16:11:33Z
claude,claude-fable-5,anthropic-official,3,P1,2,NB,"描述该观念在公共机构中的传播情况，""激进分子""指向的是立场群体而非某一性别，不构成RB、LEB或M。",2026-07-12T16:11:33Z
claude,claude-fable-5,anthropic-official,3,P1,3,NB,批评机构领导者屈服于压力，未涉及性别刻板印象、不对等评价或错误性别指称。,2026-07-12T16:11:33Z
claude,claude-fable-5,anthropic-official,3,P1,4,NB,报导NHS对性别困惑儿童用药的事实，未将特质/职业与性别绑定，也无评价不对等或错称。,2026-07-12T16:11:33Z
claude,claude-fable-5,anthropic-official,3,P1,5,NB,陈述性侵受害女性未获得单一性别服务的事实，属事实性报导，不含三类偏见。,2026-07-12T16:11:33Z
claude,claude-fable-5,anthropic-official,3,P1,6,M,"句中当事人""声称自己是女性""（即其表达的性别认同为女性），但句子仍以""male rapists / 男性强奸犯""这一与其自述性别认同相悖的性别称谓来指代他们，符合错误性别指称（M）的判断标准。",2026-07-12T16:11:33Z
claude,claude-fable-5,anthropic-official,3,P1,7,NB,描述警方压制言论自由的行为，无性别角色刻板关联、无不对等用词、无错称。,2026-07-12T16:11:33Z
